nomination_id,movie_id,category,ceremony_year,film_year,won
328,443,Best Picture,1981,1980,FALSE
329,448,Best Picture,1981,1980,FALSE
330,226,Best Picture,1982,1981,TRUE
331,190,Best Picture,1982,1981,FALSE
332,370,Best Picture,1982,1981,FALSE
333,713,Best Picture,1982,1981,FALSE
334,694,Best Picture,1982,1981,FALSE
335,510,Best Picture,1983,1982,TRUE
336,528,Best Picture,1983,1982,FALSE
337,557,Best Picture,1983,1982,FALSE
338,657,Best Picture,1983,1982,FALSE
339,509,Best Picture,1983,1982,FALSE
340,47,Best Picture,1984,1983,TRUE
341,607,Best Picture,1984,1983,FALSE
342,19,Best Picture,1984,1983,FALSE
343,429,Best Picture,1984,1983,FALSE
344,25,Best Picture,1984,1983,FALSE
345,418,Best Picture,1985,1984,TRUE
346,542,Best Picture,1985,1984,FALSE
347,315,Best Picture,1985,1984,FALSE
348,435,Best Picture,1985,1984,FALSE
349,748,Best Picture,1985,1984,FALSE
350,430,Best Picture,1986,1985,TRUE
351,135,Best Picture,1986,1985,FALSE
352,254,Best Picture,1986,1985,FALSE
353,631,Best Picture,1986,1985,FALSE
354,23,Best Picture,1986,1985,FALSE
355,611,Best Picture,1987,1986,TRUE
356,111,Best Picture,1987,1986,FALSE
357,205,Best Picture,1987,1986,FALSE
358,269,Best Picture,1987,1986,FALSE
359,377,Best Picture,1987,1986,FALSE
360,444,Best Picture,1988,1987,TRUE
361,513,Best Picture,1988,1987,FALSE
362,161,Best Picture,1988,1987,FALSE
363,371,Best Picture,1988,1987,FALSE
364,753,Best Picture,1988,1987,FALSE
365,186,Best Picture,1989,1988,TRUE
366,102,Best Picture,1989,1988,FALSE
367,168,Best Picture,1989,1988,FALSE
368,210,Best Picture,1989,1988,FALSE
369,389,Best Picture,1989,1988,FALSE
370,159,Best Picture,1990,1989,TRUE
371,79,Best Picture,1990,1989,FALSE
372,231,Best Picture,1990,1989,FALSE
373,577,Best Picture,1990,1989,FALSE
374,243,Best Picture,1990,1989,FALSE
375,667,Best Picture,1991,1990,TRUE
376,116,Best Picture,1991,1990,FALSE
377,298,Best Picture,1991,1990,FALSE
378,87,Best Picture,1991,1990,FALSE
379,702,Best Picture,1991,1990,FALSE
380,728,Best Picture,1992,1991,TRUE
381,546,Best Picture,1992,1991,FALSE
382,12,Best Picture,1992,1991,FALSE
383,272,Best Picture,1992,1991,FALSE
384,463,Best Picture,1992,1991,FALSE
385,464,Best Picture,1993,1992,TRUE
386,572,Best Picture,1993,1992,FALSE
387,286,Best Picture,1993,1992,FALSE
388,640,Best Picture,1993,1992,FALSE
389,655,Best Picture,1993,1992,FALSE
390,218,Best Picture,1994,1993,TRUE
391,220,Best Picture,1994,1993,FALSE
392,437,Best Picture,1994,1993,FALSE
393,439,Best Picture,1994,1993,FALSE
394,666,Best Picture,1994,1993,FALSE
395,108,Best Picture,1995,1994,TRUE
396,68,Best Picture,1995,1994,FALSE
397,80,Best Picture,1995,1994,FALSE
398,280,Best Picture,1995,1994,FALSE
399,468,Best Picture,1995,1994,FALSE
400,560,Best Picture,1996,1995,TRUE
401,204,Best Picture,1996,1995,FALSE
402,296,Best Picture,1996,1995,FALSE
403,466,Best Picture,1996,1995,FALSE
404,479,Best Picture,1996,1995,FALSE
405,709,Best Picture,1997,1996,TRUE
406,74,Best Picture,1997,1996,FALSE
407,573,Best Picture,1997,1996,FALSE
408,241,Best Picture,1997,1996,FALSE
409,319,Best Picture,1997,1996,FALSE
410,474,Best Picture,1998,1997,TRUE
411,194,Best Picture,1998,1997,FALSE
412,331,Best Picture,1998,1997,FALSE
413,461,Best Picture,1998,1997,FALSE
414,685,Best Picture,1998,1997,FALSE
415,49,Best Picture,1999,1998,TRUE
416,540,Best Picture,1999,1998,FALSE
417,588,Best Picture,1999,1998,FALSE
418,602,Best Picture,1999,1998,FALSE
419,669,Best Picture,1999,1998,FALSE
420,235,Best Picture,2000,1999,TRUE
421,137,Best Picture,2000,1999,FALSE
422,156,Best Picture,2000,1999,FALSE
423,198,Best Picture,2000,1999,FALSE
424,719,Best Picture,2000,1999,FALSE
425,7,Best Picture,2001,2000,TRUE
426,244,Best Picture,2001,2000,FALSE
427,284,Best Picture,2001,2000,FALSE
428,622,Best Picture,2001,2000,FALSE
429,380,Best Picture,2001,2000,FALSE
430,134,Best Picture,2002,2001,TRUE
431,227,Best Picture,2002,2001,FALSE
432,595,Best Picture,2002,2001,FALSE
433,624,Best Picture,2002,2001,FALSE
434,639,Best Picture,2002,2001,FALSE
435,623,Best Picture,2003,2002,TRUE
436,340,Best Picture,2003,2002,FALSE
437,356,Best Picture,2003,2002,FALSE
438,390,Best Picture,2003,2002,FALSE
439,465,Best Picture,2003,2002,FALSE
440,365,Best Picture,2004,2003,TRUE
441,520,Best Picture,2004,2003,FALSE
442,211,Best Picture,2004,2003,FALSE
443,446,Best Picture,2004,2003,FALSE
444,481,Best Picture,2004,2003,FALSE
445,152,Best Picture,2005,2004,TRUE
